dealer_code	dealer	type_code	type_description	status	stock_status	aging_bucket	units	source_file	source_table_range	as_of	privacy_transform
05529	PT. SINAR SENTOSA MOTORA - TEBING	MY0	VARIO EVO 160 CBS Nitro	RFS	Ready	31-60	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05529	PT. SINAR SENTOSA MOTORA - TEBING	MZ0	VARIO EVO 160 ABS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05529	PT. SINAR SENTOSA MOTORA - TEBING	NE0	VARIO 125 CBS ISS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05529	PT. SINAR SENTOSA MOTORA - TEBING	NE0	VARIO 125 CBS ISS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05529	PT. SINAR SENTOSA MOTORA - TEBING	NF0	VARIO 125 STREET	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05529	PT. SINAR SENTOSA MOTORA - TEBING	NF0	VARIO 125 STREET	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05529	PT. SINAR SENTOSA MOTORA - TEBING	NF0	VARIO 125 STREET	RFS	Soft Booking	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	ESL	CRF150L	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	GB4	REVO FIT	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	GD4	REVO X	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	GD4	REVO X	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	GD4	REVO X	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	GF5	SUPRA X 125 CW	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	GF5	SUPRA X 125 CW	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	KF0	CB150 VERZA SW	RFS	Soft Booking	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	LZ2	GENIO CBS ISS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MF1	STYLO 160 CBS	RFS	Soft Booking	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MGA	STYLO 160 ABS SPECIAL	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MJ2	BEAT SPORTY CBS	RFS	Unfill	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MK2	BEAT SPORTY CBS ISS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MK2	BEAT SPORTY CBS ISS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	ML1	BEAT SPORTY DLX SMART KEY	RFS	Soft Booking	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	ML2	BEAT SPORTY DLX SMART KEY	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	ML2	BEAT SPORTY DLX SMART KEY	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MM2	BEAT STREET	RFS	Ready	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MM2	BEAT STREET	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MN0	CUV e:	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MS1	SCOOPY PRESTIGE	RFS	Soft Booking	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MS1	SCOOPY PRESTIGE	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MSB	SCOOPY STYLISH	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MSB	SCOOPY STYLISH	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MT1	PCX160 CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MT1	PCX160 CBS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MYA	VARIO EVO 160 CBS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	MZ0	VARIO EVO 160 ABS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	NE0	VARIO 125 CBS ISS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	NE0	VARIO 125 CBS ISS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	NF0	VARIO 125 STREET	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05545	PT. SINAR SENTOSA MOTORA - BULIAN	NF0	VARIO 125 STREET	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	ES7	CRF150L	RFS	Soft Booking	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	ESL	CRF150L	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GB4	REVO FIT	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GB4	REVO FIT	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GB4	REVO FIT	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GD4	REVO X	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GD4	REVO X	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GD4	REVO X	RFS	Soft Booking	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GF5	SUPRA X 125 CW	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GF5	SUPRA X 125 CW	RFS	Ready	31-60	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GF5	SUPRA X 125 CW	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	GF5	SUPRA X 125 CW	RFS	Soft Booking	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	HJ9	NEW SUPRA GTR150 SPORTY	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	HJ9	NEW SUPRA GTR150 SPORTY	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	JMM	CBR 150R STD	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	JS0	CB150R STREETFIRE	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	KF0	CB150 VERZA SW	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	LY2	GENIO CBS	RFS	Ready	>150	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	LZ2	GENIO CBS ISS	RFS	Ready	31-60	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MJ1	BEAT SPORTY CBS	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MJ1	BEAT SPORTY CBS	RFS	Ready	31-60	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MJ1	BEAT SPORTY CBS	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MJ2	BEAT SPORTY CBS	RFS	Ready	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MJ2	BEAT SPORTY CBS	RFS	Soft Booking	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MK1	BEAT SPORTY CBS ISS DELUXE	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MK2	BEAT SPORTY CBS ISS	RFS	Ready	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MK2	BEAT SPORTY CBS ISS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	ML2	BEAT SPORTY DLX SMART KEY	RFS	Ready	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	ML2	BEAT SPORTY DLX SMART KEY	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	ML2	BEAT SPORTY DLX SMART KEY	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MM1	BEAT STREET	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MM2	BEAT STREET	RFS	Soft Booking	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MRB	SCOOPY FASHION	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MRB	SCOOPY FASHION	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MRB	SCOOPY FASHION	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MS1	SCOOPY PRESTIGE	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MT1	PCX160 CBS	RFS	Ready	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MT1	PCX160 CBS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MV1	PCX160 ABS	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MV1	PCX160 ABS	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MW1	PCX160 Honda RoadSync	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MW1	PCX160 Honda RoadSync	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MX0	ICON E:	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
05621	PT. SENTOSA SAKTI MOTOR - MAYANG	MY0	VARIO EVO 160 CBS Nitro	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
